crop_id,geography_id,date,price_php_per_kg,currency,price_unit,data_kind,dataset_version,reference_sources
lettuce,province_0403400000,2025-07-01,44.71,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0403400000,2025-08-01,45.82,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0403400000,2025-09-01,46.51,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0403400000,2025-10-01,45.60,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0403400000,2025-11-01,46.69,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0403400000,2025-12-01,47.36,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0403400000,2026-01-01,49.60,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0403400000,2026-02-01,48.57,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0403400000,2026-03-01,46.95,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0403400000,2026-04-01,45.59,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0403400000,2026-05-01,45.19,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0403400000,2026-06-01,44.70,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0403400000,2026-07-01,46.16,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0403400000,2026-08-01,49.03,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2023-09-01,49.12,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2023-10-01,47.88,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2023-11-01,48.75,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2023-12-01,50.73,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2024-01-01,51.68,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2024-02-01,50.82,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2024-03-01,50.24,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2024-04-01,48.17,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2024-05-01,47.77,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2024-06-01,48.47,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2024-07-01,50.07,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2024-08-01,52.20,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2024-09-01,51.50,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2024-10-01,51.40,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2024-11-01,52.18,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2024-12-01,52.46,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2025-01-01,55.18,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2025-02-01,53.72,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2025-03-01,53.03,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2025-04-01,50.89,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2025-05-01,50.45,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2025-06-01,51.03,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2025-07-01,52.03,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2025-08-01,54.78,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2025-09-01,54.35,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2025-10-01,53.33,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2025-11-01,54.01,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2025-12-01,56.45,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2026-01-01,57.04,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2026-02-01,56.98,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2026-03-01,55.08,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2026-04-01,53.75,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2026-05-01,52.22,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2026-06-01,53.50,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2026-07-01,54.48,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405600000,2026-08-01,57.24,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2023-09-01,50.54,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2023-10-01,48.73,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2023-11-01,49.67,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2023-12-01,51.84,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2024-01-01,53.77,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2024-02-01,51.84,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2024-03-01,50.93,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2024-04-01,48.84,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2024-05-01,47.89,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2024-06-01,49.63,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2024-07-01,51.02,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2024-08-01,52.29,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2024-09-01,52.26,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2024-10-01,52.48,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2024-11-01,53.43,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2024-12-01,54.26,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2025-01-01,56.05,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2025-02-01,54.73,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2025-03-01,53.76,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2025-04-01,52.58,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2025-05-01,50.69,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2025-06-01,52.46,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2025-07-01,53.49,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2025-08-01,54.92,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2025-09-01,55.82,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2025-10-01,54.07,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2025-11-01,55.20,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2025-12-01,57.06,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2026-01-01,59.11,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2026-02-01,57.54,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2026-03-01,55.44,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2026-04-01,54.27,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2026-05-01,52.83,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2026-06-01,54.56,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2026-07-01,55.56,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0405800000,2026-08-01,58.20,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2023-09-01,47.63,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2023-10-01,47.46,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2023-11-01,47.56,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2023-12-01,49.29,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2024-01-01,51.03,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2024-02-01,50.79,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2024-03-01,49.01,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2024-04-01,46.48,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2024-05-01,47.07,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2024-06-01,46.86,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2024-07-01,48.37,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2024-08-01,50.98,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2024-09-01,50.04,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2024-10-01,49.26,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2024-11-01,50.15,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2024-12-01,52.47,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2025-01-01,53.35,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2025-02-01,52.93,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2025-03-01,51.38,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2025-04-01,49.16,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2025-05-01,49.17,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2025-06-01,49.54,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2025-07-01,51.88,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2025-08-01,52.96,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2025-09-01,53.02,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2025-10-01,52.08,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2025-11-01,52.38,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2025-12-01,53.72,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2026-01-01,55.98,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2026-02-01,55.26,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2026-03-01,53.68,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2026-04-01,51.76,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2026-05-01,50.39,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2026-06-01,51.62,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2026-07-01,53.58,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0500500000,2026-08-01,56.06,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2023-09-01,45.78,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2023-10-01,44.67,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2023-11-01,46.41,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2023-12-01,46.67,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2024-01-01,48.75,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2024-02-01,47.52,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2024-03-01,46.87,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2024-04-01,45.49,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2024-05-01,44.48,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2024-06-01,45.27,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2024-07-01,46.30,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2024-08-01,48.51,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2024-09-01,48.87,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2024-10-01,47.25,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2024-11-01,48.54,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2024-12-01,49.44,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2025-01-01,50.97,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2025-02-01,50.07,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2025-03-01,49.18,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2025-04-01,47.34,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2025-05-01,46.47,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2025-06-01,48.09,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2025-07-01,49.82,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2025-08-01,51.41,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2025-09-01,49.95,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2025-10-01,50.36,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2025-11-01,51.00,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2025-12-01,52.67,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2026-01-01,53.16,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2026-02-01,52.74,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2026-03-01,51.85,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2026-04-01,49.40,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2026-05-01,48.68,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2026-06-01,49.82,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2026-07-01,51.76,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501600000,2026-08-01,52.39,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501700000,2023-09-01,49.78,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
lettuce,province_0501700000,2023-10-01,48.23,PHP,PHP/kg,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08|DA-PRICE-MONITORING
