crop_id,geography_id,suitability_class,data_kind,dataset_version,reference_sources,method_note
mango,mun_1404401000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1404402000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1404403000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1404404000,no_data,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1404405000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1404406000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1404407000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1404408000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1404409000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1404410000,no_data,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1408101000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1408102000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1408103000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1408104000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1408105000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1408106000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1408107000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1430300000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1704001000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1704002000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1704003000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1704004000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1704005000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1704006000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705101000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705102000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705103000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705104000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705105000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705106000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705107000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705108000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705109000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705110000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705111000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705201000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705202000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705203000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705204000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705205000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705206000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705207000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705208000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705209000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705210000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705211000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705212000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705213000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705214000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705215000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705301000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705302000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705303000,no_data,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705304000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705305000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705306000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705307000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705308000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705309000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705310000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705311000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705312000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705313000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705314000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705315000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705317000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705318000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705319000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705320000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705321000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705322000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705323000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705324000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705901000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705902000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705903000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705904000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705905000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705906000,no_data,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705907000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705908000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705909000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705910000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705911000,no_data,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705912000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705913000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705914000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705915000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705916000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1705917000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mango,mun_1731500000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102801000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102802000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102803000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102804000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102805000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102806000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102807000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102808000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102809000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102810000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102811000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102812000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102813000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102814000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102815000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102816000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102817000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102818000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102819000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102820000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102821000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102822000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102823000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102901000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102902000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102903000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102904000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102905000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102906000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102907000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102908000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102909000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102910000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102911000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102912000,no_data,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102913000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102914000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102915000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102916000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102917000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102918000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102919000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102920000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102921000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102922000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102923000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102924000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102925000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102926000,low_suitability,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102927000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102928000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102929000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102930000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102931000,no_data,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102932000,moderately_suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102933000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
mung_bean,mun_0102934000,suitable,synthetic_demo,demo-2026-09-v1,PSA-OPENSTAT-2M4AFN08,Synthetic hash allocation for demo coverage only. This is not a soil survey or a real-world location assessment.
