crop_id,geography_id,period_start,period_end,planned_area_ha,reference_area_ha,area_unit,ratio,risk_level,data_kind,dataset_version
lettuce,mun_0405647000,2027-04-01,2027-06-30,45.7462,27.8940,ha,1.640001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405647000,2027-07-01,2027-09-30,25.5336,28.3707,ha,0.899999,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405647000,2027-10-01,2027-12-31,32.8432,26.2746,ha,1.249998,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405648000,2027-01-01,2027-03-31,45.6758,34.0864,ha,1.340001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405648000,2027-04-01,2027-06-30,43.3583,37.7029,ha,1.149999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405648000,2027-07-01,2027-09-30,64.8068,38.3472,ha,1.690001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405648000,2027-10-01,2027-12-31,23.4392,35.5140,ha,0.659999,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405649000,2027-01-01,2027-03-31,48.1866,34.9178,ha,1.380001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405649000,2027-04-01,2027-06-30,36.6914,38.6225,ha,0.950001,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405649000,2027-07-01,2027-09-30,43.6036,39.2825,ha,1.110001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405649000,2027-10-01,2027-12-31,55.2979,36.3802,ha,1.520000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405801000,2027-01-01,2027-03-31,20.9811,31.3151,ha,0.669999,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405801000,2027-04-01,2027-06-30,41.5652,34.6377,ha,1.199999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405801000,2027-07-01,2027-09-30,48.2644,35.2295,ha,1.370000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405801000,2027-10-01,2027-12-31,30.0166,32.6267,ha,0.920001,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405802000,2027-01-01,2027-03-31,27.6848,30.7609,ha,0.900000,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405802000,2027-04-01,2027-06-30,52.7381,34.0246,ha,1.549999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405802000,2027-07-01,2027-09-30,48.4484,34.6060,ha,1.400000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405802000,2027-10-01,2027-12-31,44.5484,32.0492,ha,1.390000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405803000,2027-01-01,2027-03-31,19.5539,19.9530,ha,0.979998,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405803000,2027-04-01,2027-06-30,13.2420,22.0700,ha,0.600000,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405803000,2027-07-01,2027-09-30,24.9163,22.4471,ha,1.110001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405803000,2027-10-01,2027-12-31,14.7600,20.7887,ha,0.710001,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405804000,2027-01-01,2027-03-31,43.4754,29.3753,ha,1.479999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405804000,2027-04-01,2027-06-30,43.5393,32.4920,ha,1.340001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405804000,2027-07-01,2027-09-30,36.3519,33.0472,ha,1.099999,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405804000,2027-10-01,2027-12-31,28.4631,30.6055,ha,0.930000,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405805000,2027-01-01,2027-03-31,35.3612,30.4838,ha,1.160000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405805000,2027-04-01,2027-06-30,24.2770,33.7181,ha,0.719999,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405805000,2027-07-01,2027-09-30,44.9254,34.2942,ha,1.310000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405805000,2027-10-01,2027-12-31,38.7478,31.7605,ha,1.220000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405806000,2027-01-01,2027-03-31,32.2796,25.2184,ha,1.280002,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405806000,2027-04-01,2027-06-30,43.2357,27.8940,ha,1.550000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405806000,2027-07-01,2027-09-30,44.8257,28.3707,ha,1.580000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405806000,2027-10-01,2027-12-31,36.2589,26.2746,ha,1.379998,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405807000,2027-01-01,2027-03-31,27.3717,32.9779,ha,0.830001,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405807000,2027-04-01,2027-06-30,31.3700,36.4768,ha,0.859999,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405807000,2027-07-01,2027-09-30,55.6501,37.1001,ha,1.499999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405807000,2027-10-01,2027-12-31,23.3642,34.3591,ha,0.680000,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405808000,2027-01-01,2027-03-31,36.2979,30.7609,ha,1.180001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405808000,2027-04-01,2027-06-30,50.6967,34.0246,ha,1.490001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405808000,2027-07-01,2027-09-30,20.7636,34.6060,ha,0.600000,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405808000,2027-10-01,2027-12-31,23.7164,32.0492,ha,0.740000,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405809000,2027-01-01,2027-03-31,37.2207,30.7609,ha,1.210000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405809000,2027-04-01,2027-06-30,35.7258,34.0246,ha,1.049999,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405809000,2027-07-01,2027-09-30,38.4127,34.6060,ha,1.110001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405809000,2027-10-01,2027-12-31,33.0107,32.0492,ha,1.030001,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405810000,2027-01-01,2027-03-31,33.5321,33.5321,ha,1.000000,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405810000,2027-04-01,2027-06-30,45.2497,37.0899,ha,1.220001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405810000,2027-07-01,2027-09-30,54.6994,37.7237,ha,1.450001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405810000,2027-10-01,2027-12-31,38.7795,34.9365,ha,1.110000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405811000,2027-01-01,2027-03-31,37.8857,25.7726,ha,1.469999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405811000,2027-04-01,2027-06-30,26.2265,28.5071,ha,0.919999,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405811000,2027-07-01,2027-09-30,21.7456,28.9942,ha,0.749998,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405811000,2027-10-01,2027-12-31,16.9168,26.8520,ha,0.630001,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405812000,2027-01-01,2027-03-31,46.8286,32.9779,ha,1.419999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405812000,2027-04-01,2027-06-30,63.8344,36.4768,ha,1.750000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405812000,2027-07-01,2027-09-30,63.4412,37.1001,ha,1.710001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405812000,2027-10-01,2027-12-31,38.4822,34.3591,ha,1.120000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405813000,2027-01-01,2027-03-31,50.2289,34.6406,ha,1.450001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405813000,2027-04-01,2027-06-30,24.1391,38.3160,ha,0.630001,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405813000,2027-07-01,2027-09-30,56.8972,38.9707,ha,1.459999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405813000,2027-10-01,2027-12-31,36.0914,36.0914,ha,1.000000,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405814000,2027-01-01,2027-03-31,28.2667,23.5556,ha,1.199999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405814000,2027-04-01,2027-06-30,35.4347,26.0549,ha,1.360001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405814000,2027-07-01,2027-09-30,16.9601,26.5001,ha,0.640001,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0405814000,2027-10-01,2027-12-31,42.4580,24.5422,ha,1.730000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0431200000,2027-01-01,2027-03-31,58.3625,32.4236,ha,1.800001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0431200000,2027-04-01,2027-06-30,35.8638,35.8638,ha,1.000000,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0431200000,2027-07-01,2027-09-30,47.7843,36.4766,ha,1.309999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0431200000,2027-10-01,2027-12-31,22.2959,33.7816,ha,0.660001,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500501000,2027-01-01,2027-03-31,50.5476,33.2550,ha,1.520000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500501000,2027-04-01,2027-06-30,62.1639,36.7834,ha,1.689999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500501000,2027-07-01,2027-09-30,65.0967,37.4119,ha,1.740000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500501000,2027-10-01,2027-12-31,42.2703,34.6478,ha,1.220000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500502000,2027-01-01,2027-03-31,29.8436,33.5321,ha,0.890001,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500502000,2027-04-01,2027-06-30,64.1655,37.0899,ha,1.729999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500502000,2027-07-01,2027-09-30,61.1124,37.7237,ha,1.620000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500502000,2027-10-01,2027-12-31,45.7668,34.9365,ha,1.310000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500503000,2027-01-01,2027-03-31,31.3595,34.0864,ha,0.920000,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500503000,2027-04-01,2027-06-30,45.9975,37.7029,ha,1.219999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500503000,2027-07-01,2027-09-30,67.4911,38.3472,ha,1.760001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500503000,2027-10-01,2027-12-31,48.2990,35.5140,ha,1.359999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500504000,2027-01-01,2027-03-31,29.9073,21.0615,ha,1.419999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500504000,2027-04-01,2027-06-30,18.1710,23.2961,ha,0.780002,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500504000,2027-07-01,2027-09-30,18.0076,23.6942,ha,0.760000,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500504000,2027-10-01,2027-12-31,32.9154,21.9436,ha,1.500000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500505000,2027-01-01,2027-03-31,38.8751,23.2785,ha,1.670000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500505000,2027-04-01,2027-06-30,35.0178,25.7484,ha,1.359999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500505000,2027-07-01,2027-09-30,23.3076,26.1883,ha,0.890000,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500505000,2027-10-01,2027-12-31,33.4697,24.2534,ha,1.380000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500506000,2027-01-01,2027-03-31,45.1797,32.9779,ha,1.369999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500506000,2027-04-01,2027-06-30,42.3131,36.4768,ha,1.160000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500506000,2027-07-01,2027-09-30,60.8442,37.1001,ha,1.640001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500506000,2027-10-01,2027-12-31,61.8464,34.3591,ha,1.800001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500507000,2027-01-01,2027-03-31,52.2658,31.8694,ha,1.639999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500507000,2027-04-01,2027-06-30,46.1784,35.2507,ha,1.310000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500507000,2027-07-01,2027-09-30,30.8337,35.8531,ha,0.860001,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500507000,2027-10-01,2027-12-31,35.1963,33.2041,ha,1.059999,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500508000,2027-01-01,2027-03-31,25.2904,32.4236,ha,0.780000,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500508000,2027-04-01,2027-06-30,59.8925,35.8638,ha,1.669999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500508000,2027-07-01,2027-09-30,21.8860,36.4766,ha,0.600001,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500508000,2027-10-01,2027-12-31,55.0640,33.7816,ha,1.630000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500509000,2027-01-01,2027-03-31,26.2991,20.2301,ha,1.299999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500509000,2027-04-01,2027-06-30,37.5925,22.3765,ha,1.679999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500509000,2027-07-01,2027-09-30,14.5657,22.7589,ha,0.640000,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500509000,2027-10-01,2027-12-31,16.2296,21.0774,ha,0.770000,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500510000,2027-01-01,2027-03-31,18.8390,28.5439,ha,0.660001,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500510000,2027-04-01,2027-06-30,20.8378,31.5724,ha,0.660001,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500510000,2027-07-01,2027-09-30,20.5516,32.1119,ha,0.640000,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500510000,2027-10-01,2027-12-31,34.4976,29.7393,ha,1.160000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500511000,2027-01-01,2027-03-31,17.9577,22.4471,ha,0.800001,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500511000,2027-04-01,2027-06-30,17.3802,24.8288,ha,0.700002,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500511000,2027-07-01,2027-09-30,15.6569,25.2530,ha,0.620002,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500511000,2027-10-01,2027-12-31,17.7743,23.3873,ha,0.759998,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500512000,2027-01-01,2027-03-31,45.0994,28.5439,ha,1.580001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500512000,2027-04-01,2027-06-30,30.9410,31.5724,ha,0.980002,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500512000,2027-07-01,2027-09-30,33.3964,32.1119,ha,1.040001,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500512000,2027-10-01,2027-12-31,44.6090,29.7393,ha,1.500002,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500513000,2027-01-01,2027-03-31,23.0457,21.3386,ha,1.080001,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500513000,2027-04-01,2027-06-30,15.1057,23.6027,ha,0.639999,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500513000,2027-07-01,2027-09-30,22.8057,24.0060,ha,0.950000,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500513000,2027-10-01,2027-12-31,28.2350,22.2323,ha,1.269999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500514000,2027-01-01,2027-03-31,34.5297,24.6641,ha,1.399998,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500514000,2027-04-01,2027-06-30,27.5538,27.2810,ha,1.010000,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500514000,2027-07-01,2027-09-30,28.0247,27.7472,ha,1.010001,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500514000,2027-10-01,2027-12-31,35.9759,25.6971,ha,1.399998,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500515000,2027-01-01,2027-03-31,44.2292,33.2550,ha,1.330002,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500515000,2027-04-01,2027-06-30,60.3248,36.7834,ha,1.640001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500515000,2027-07-01,2027-09-30,58.3626,37.4119,ha,1.560001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500515000,2027-10-01,2027-12-31,49.1999,34.6478,ha,1.420001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500516000,2027-01-01,2027-03-31,22.5801,23.2785,ha,0.969998,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500516000,2027-04-01,2027-06-30,20.8562,25.7484,ha,0.810000,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500516000,2027-07-01,2027-09-30,18.0699,26.1883,ha,0.689999,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500516000,2027-10-01,2027-12-31,15.5222,24.2534,ha,0.640001,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500517000,2027-01-01,2027-03-31,34.5353,25.7726,ha,1.340001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500517000,2027-04-01,2027-06-30,24.8012,28.5071,ha,0.870001,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500517000,2027-07-01,2027-09-30,19.7161,28.9942,ha,0.680002,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500517000,2027-10-01,2027-12-31,48.0651,26.8520,ha,1.790001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500518000,2027-01-01,2027-03-31,33.1276,23.8328,ha,1.390000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500518000,2027-04-01,2027-06-30,44.0235,26.3614,ha,1.669999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500518000,2027-07-01,2027-09-30,31.1018,26.8119,ha,1.160000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0500518000,2027-10-01,2027-12-31,21.1063,24.8309,ha,0.850001,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501601000,2027-01-01,2027-03-31,48.4969,27.7125,ha,1.750001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501601000,2027-04-01,2027-06-30,38.3160,30.6528,ha,1.250000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501601000,2027-07-01,2027-09-30,44.8943,31.1766,ha,1.440000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501601000,2027-10-01,2027-12-31,29.7394,28.8732,ha,1.030000,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501602000,2027-01-01,2027-03-31,32.7312,25.7726,ha,1.270000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501602000,2027-04-01,2027-06-30,33.6384,28.5071,ha,1.180001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501602000,2027-07-01,2027-09-30,33.9232,28.9942,ha,1.170000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501602000,2027-10-01,2027-12-31,30.0742,26.8520,ha,1.119999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501603000,2027-01-01,2027-03-31,34.7598,30.7609,ha,1.129999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501603000,2027-04-01,2027-06-30,26.5392,34.0246,ha,0.780000,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501603000,2027-07-01,2027-09-30,60.2144,34.6060,ha,1.739999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501603000,2027-10-01,2027-12-31,37.8181,32.0492,ha,1.180001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501604000,2027-01-01,2027-03-31,18.0464,20.5073,ha,0.879999,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501604000,2027-04-01,2027-06-30,31.7563,22.6831,ha,1.399998,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501604000,2027-07-01,2027-09-30,38.9895,23.0707,ha,1.690001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501604000,2027-10-01,2027-12-31,22.4344,21.3661,ha,1.050000,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501605000,2027-01-01,2027-03-31,25.0743,32.1465,ha,0.780001,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501605000,2027-04-01,2027-06-30,53.3358,35.5572,ha,1.500000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501605000,2027-07-01,2027-09-30,60.0336,36.1648,ha,1.660001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501605000,2027-10-01,2027-12-31,53.5886,33.4929,ha,1.599999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501606000,2027-01-01,2027-03-31,30.5919,23.0014,ha,1.330002,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501606000,2027-04-01,2027-06-30,40.9613,25.4418,ha,1.610000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501606000,2027-07-01,2027-09-30,32.3458,25.8766,ha,1.250002,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501606000,2027-10-01,2027-12-31,28.7576,23.9647,ha,1.199998,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501607000,2027-01-01,2027-03-31,16.7938,27.9896,ha,0.600001,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501607000,2027-04-01,2027-06-30,25.3866,30.9593,ha,0.819999,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501607000,2027-07-01,2027-09-30,46.6027,31.4883,ha,1.480001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501607000,2027-10-01,2027-12-31,24.2044,29.1619,ha,0.830001,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501608000,2027-01-01,2027-03-31,21.6878,23.8328,ha,0.909998,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501608000,2027-04-01,2027-06-30,36.1151,26.3614,ha,1.369999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501608000,2027-07-01,2027-09-30,23.3264,26.8119,ha,0.870002,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501608000,2027-10-01,2027-12-31,42.9575,24.8309,ha,1.730002,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501609000,2027-01-01,2027-03-31,32.9086,26.3269,ha,1.249999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501609000,2027-04-01,2027-06-30,45.1363,29.1202,ha,1.550000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501609000,2027-07-01,2027-09-30,37.6145,29.6177,ha,1.270001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501609000,2027-10-01,2027-12-31,24.6865,27.4295,ha,0.899998,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501610000,2027-01-01,2027-03-31,38.6256,27.9896,ha,1.379998,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501610000,2027-04-01,2027-06-30,40.5567,30.9593,ha,1.310001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501610000,2027-07-01,2027-09-30,38.1008,31.4883,ha,1.209999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501610000,2027-10-01,2027-12-31,42.8680,29.1619,ha,1.470000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501611000,2027-01-01,2027-03-31,21.2555,32.7008,ha,0.649999,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501611000,2027-04-01,2027-06-30,24.5958,36.1703,ha,0.680000,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501611000,2027-07-01,2027-09-30,24.2803,36.7884,ha,0.659999,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501611000,2027-10-01,2027-12-31,54.5125,34.0703,ha,1.600001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501612000,2027-01-01,2027-03-31,35.0674,30.7609,ha,1.139999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501612000,2027-04-01,2027-06-30,31.6429,34.0246,ha,0.930001,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501612000,2027-07-01,2027-09-30,38.0666,34.6060,ha,1.100000,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501612000,2027-10-01,2027-12-31,46.4713,32.0492,ha,1.449999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501701000,2027-01-01,2027-03-31,21.4162,31.0380,ha,0.689999,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501701000,2027-04-01,2027-06-30,56.3030,34.3311,ha,1.640000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501701000,2027-07-01,2027-09-30,22.6966,34.9178,ha,0.650001,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501701000,2027-10-01,2027-12-31,27.8106,32.3379,ha,0.860000,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501702000,2027-01-01,2027-03-31,19.0884,22.7243,ha,0.839999,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501702000,2027-04-01,2027-06-30,24.3812,25.1353,ha,0.969998,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501702000,2027-07-01,2027-09-30,45.5053,25.5648,ha,1.779998,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501702000,2027-10-01,2027-12-31,19.6511,23.6760,ha,0.830001,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501703000,2027-01-01,2027-03-31,26.6927,31.0380,ha,0.860001,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501703000,2027-04-01,2027-06-30,28.8381,34.3311,ha,0.839999,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501703000,2027-07-01,2027-09-30,52.0275,34.9178,ha,1.489999,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501703000,2027-10-01,2027-12-31,33.6314,32.3379,ha,1.040000,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501704000,2027-01-01,2027-03-31,31.7281,29.6524,ha,1.070001,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501704000,2027-04-01,2027-06-30,43.9500,32.7985,ha,1.340000,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501704000,2027-07-01,2027-09-30,30.6902,33.3589,ha,0.920000,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501704000,2027-10-01,2027-12-31,34.9106,30.8943,ha,1.130001,high,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501705000,2027-01-01,2027-03-31,19.7452,26.3269,ha,0.750001,low,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501705000,2027-04-01,2027-06-30,28.2466,29.1202,ha,0.970000,moderate,synthetic_demo,demo-2026-09-v1
lettuce,mun_0501705000,2027-07-01,2027-09-30,17.7706,29.6177,ha,0.599999,low,synthetic_demo,demo-2026-09-v1
